省,省代码,市,市代码adcode,县,adcode,citycode
江西省,360000,上饶市,361100,万年县,361129,0793
江西省,360000,上饶市,361100,婺源县,361130,0793
江西省,360000,上饶市,361100,德兴市,361181,0793
山东省,370000,济南市,370100,济南市市辖区,370101,0531
山东省,370000,济南市,370100,历下区,370102,0531
山东省,370000,济南市,370100,市中区,370103,0531
山东省,370000,济南市,370100,槐荫区,370104,0531
山东省,370000,济南市,370100,天桥区,370105,0531
山东省,370000,济南市,370100,历城区,370112,0531
山东省,370000,济南市,370100,长清区,370113,0531
山东省,370000,济南市,370100,章丘区,370114,0531
山东省,370000,济南市,370100,平阴县,370124,0531
山东省,370000,济南市,370100,济阳区,370115,0531
山东省,370000,济南市,370100,商河县,370126,0531
山东省,370000,青岛市,370200,青岛市市辖区,370201,0532
山东省,370000,青岛市,370200,市南区,370202,0532
山东省,370000,青岛市,370200,市北区,370203,0532
山东省,370000,青岛市,370200,黄岛区,370211,0532
山东省,370000,青岛市,370200,崂山区,370212,0532
山东省,370000,青岛市,370200,李沧区,370213,0532
山东省,370000,青岛市,370200,城阳区,370214,0532
山东省,370000,青岛市,370200,即墨区,370215,0532
山东省,370000,青岛市,370200,胶州市,370281,0532
山东省,370000,青岛市,370200,平度市,370283,0532
山东省,370000,青岛市,370200,莱西市,370285,0532
山东省,370000,淄博市,370300,淄博市市辖区,370301,0533
山东省,370000,淄博市,370300,淄川区,370302,0533
山东省,370000,淄博市,370300,张店区,370303,0533
山东省,370000,淄博市,370300,博山区,370304,0533
山东省,370000,淄博市,370300,临淄区,370305,0533
山东省,370000,淄博市,370300,周村区,370306,0533
山东省,370000,淄博市,370300,桓台县,370321,0533
山东省,370000,淄博市,370300,高青县,370322,0533
山东省,370000,淄博市,370300,沂源县,370323,0533
山东省,370000,枣庄市,370400,枣庄市市辖区,370401,0632
山东省,370000,枣庄市,370400,市中区,370402,0632
山东省,370000,枣庄市,370400,薛城区,370403,0632
山东省,370000,枣庄市,370400,峄城区,370404,0632
山东省,370000,枣庄市,370400,台儿庄区,370405,0632
山东省,370000,枣庄市,370400,山亭区,370406,0632
山东省,370000,枣庄市,370400,滕州市,370481,0632
山东省,370000,东营市,370500,东营市市辖区,370501,0546
山东省,370000,东营市,370500,东营区,370502,0546
山东省,370000,东营市,370500,河口区,370503,0546
山东省,370000,东营市,370500,垦利区,370505,0546
山东省,370000,东营市,370500,利津县,370522,0546
山东省,370000,东营市,370500,广饶县,370523,0546
山东省,370000,烟台市,370600,烟台市市辖区,370601,0535
山东省,370000,烟台市,370600,芝罘区,370602,0535
山东省,370000,烟台市,370600,福山区,370611,0535
山东省,370000,烟台市,370600,牟平区,370612,0535
山东省,370000,烟台市,370600,莱山区,370613,0535
山东省,370000,烟台市,370600,蓬莱区,370614,0535
山东省,370000,烟台市,370600,龙口市,370681,0535
山东省,370000,烟台市,370600,莱阳市,370682,0535
山东省,370000,烟台市,370600,莱州市,370683,0535
山东省,370000,烟台市,370600,招远市,370685,0535
山东省,370000,烟台市,370600,栖霞市,370686,0535
山东省,370000,烟台市,370600,海阳市,370687,0535
山东省,370000,潍坊市,370700,潍坊市市辖区,370701,0536
山东省,370000,潍坊市,370700,潍城区,370702,0536
山东省,370000,潍坊市,370700,寒亭区,370703,0536
山东省,370000,潍坊市,370700,坊子区,370704,0536
山东省,370000,潍坊市,370700,奎文区,370705,0536
山东省,370000,潍坊市,370700,临朐县,370724,0536
山东省,370000,潍坊市,370700,昌乐县,370725,0536
山东省,370000,潍坊市,370700,青州市,370781,0536
山东省,370000,潍坊市,370700,诸城市,370782,0536
山东省,370000,潍坊市,370700,寿光市,370783,0536
山东省,370000,潍坊市,370700,安丘市,370784,0536
山东省,370000,潍坊市,370700,高密市,370785,0536
山东省,370000,潍坊市,370700,昌邑市,370786,0536
山东省,370000,济宁市,370800,济宁市市辖区,370801,0537
山东省,370000,济宁市,370800,任城区,370811,0537
山东省,370000,济宁市,370800,兖州区,370812,0537
山东省,370000,济宁市,370800,微山县,370826,0537
山东省,370000,济宁市,370800,鱼台县,370827,0537
山东省,370000,济宁市,370800,金乡县,370828,0537
山东省,370000,济宁市,370800,嘉祥县,370829,0537
山东省,370000,济宁市,370800,汶上县,370830,0537
山东省,370000,济宁市,370800,泗水县,370831,0537
山东省,370000,济宁市,370800,梁山县,370832,0537
山东省,370000,济宁市,370800,曲阜市,370881,0537
山东省,370000,济宁市,370800,邹城市,370883,0537
山东省,370000,泰安市,370900,泰安市市辖区,370901,0538
山东省,370000,泰安市,370900,泰山区,370902,0538
山东省,370000,泰安市,370900,岱岳区,370911,0538
山东省,370000,泰安市,370900,宁阳县,370921,0538
山东省,370000,泰安市,370900,东平县,370923,0538
山东省,370000,泰安市,370900,新泰市,370982,0538
山东省,370000,泰安市,370900,肥城市,370983,0538
山东省,370000,威海市,371000,威海市市辖区,371001,0631
山东省,370000,威海市,371000,环翠区,371002,0631
山东省,370000,威海市,371000,文登区,371003,0631
山东省,370000,威海市,371000,荣成市,371082,0631
山东省,370000,威海市,371000,乳山市,371083,0631
山东省,370000,日照市,371100,日照市市辖区,371101,0633
山东省,370000,日照市,371100,东港区,371102,0633
山东省,370000,日照市,371100,岚山区,371103,0633
山东省,370000,日照市,371100,五莲县,371121,0633
山东省,370000,日照市,371100,莒县,371122,0633
山东省,370000,济南市,370100,莱芜区,370116,0531
山东省,370000,济南市,370100,钢城区,370117,0531
山东省,370000,临沂市,371300,临沂市市辖区,371301,0539
山东省,370000,临沂市,371300,兰山区,371302,0539
山东省,370000,临沂市,371300,罗庄区,371311,0539
山东省,370000,临沂市,371300,河东区,371312,0539
山东省,370000,临沂市,371300,沂南县,371321,0539
山东省,370000,临沂市,371300,郯城县,371322,0539
山东省,370000,临沂市,371300,沂水县,371323,0539
山东省,370000,临沂市,371300,兰陵县,371324,0539
山东省,370000,临沂市,371300,费县,371325,0539
山东省,370000,临沂市,371300,平邑县,371326,0539
山东省,370000,临沂市,371300,莒南县,371327,0539
山东省,370000,临沂市,371300,蒙阴县,371328,0539
山东省,370000,临沂市,371300,临沭县,371329,0539
山东省,370000,德州市,371400,德州市市辖区,371401,0534
山东省,370000,德州市,371400,德城区,371402,0534
山东省,370000,德州市,371400,陵城区,371403,0534
山东省,370000,德州市,371400,宁津县,371422,0534
山东省,370000,德州市,371400,庆云县,371423,0534
山东省,370000,德州市,371400,临邑县,371424,0534
山东省,370000,德州市,371400,齐河县,371425,0534
山东省,370000,德州市,371400,平原县,371426,0534
山东省,370000,德州市,371400,夏津县,371427,0534
山东省,370000,德州市,371400,武城县,371428,0534
山东省,370000,德州市,371400,乐陵市,371481,0534
山东省,370000,德州市,371400,禹城市,371482,0534
山东省,370000,聊城市,371500,聊城市市辖区,371501,0635
山东省,370000,聊城市,371500,东昌府区,371502,0635
山东省,370000,聊城市,371500,阳谷县,371521,0635
山东省,370000,聊城市,371500,莘县,371522,0635
山东省,370000,聊城市,371500,茌平区,371503,0635
山东省,370000,聊城市,371500,东阿县,371524,0635
山东省,370000,聊城市,371500,冠县,371525,0635
山东省,370000,聊城市,371500,高唐县,371526,0635
山东省,370000,聊城市,371500,临清市,371581,0635
山东省,370000,滨州市,371600,滨州市市辖区,371601,0543
山东省,370000,滨州市,371600,滨城区,371602,0543
山东省,370000,滨州市,371600,沾化区,371603,0543
山东省,370000,滨州市,371600,惠民县,371621,0543
山东省,370000,滨州市,371600,阳信县,371622,0543
山东省,370000,滨州市,371600,无棣县,371623,0543
山东省,370000,滨州市,371600,博兴县,371625,0543
山东省,370000,滨州市,371600,邹平市,371681,0543
山东省,370000,菏泽市,371700,菏泽市市辖区,371701,0530
山东省,370000,菏泽市,371700,牡丹区,371702,0530
山东省,370000,菏泽市,371700,定陶区,371703,0530
山东省,370000,菏泽市,371700,曹县,371721,0530
山东省,370000,菏泽市,371700,单县,371722,0530
山东省,370000,菏泽市,371700,成武县,371723,0530
山东省,370000,菏泽市,371700,巨野县,371724,0530
山东省,370000,菏泽市,371700,郓城县,371725,0530
山东省,370000,菏泽市,371700,鄄城县,371726,0530
山东省,370000,菏泽市,371700,东明县,371728,0530
河南省,410000,郑州市,410100,郑州市市辖区,410101,0371
河南省,410000,郑州市,410100,中原区,410102,0371
河南省,410000,郑州市,410100,二七区,410103,0371
河南省,410000,郑州市,410100,管城回族区,410104,0371
河南省,410000,郑州市,410100,金水区,410105,0371
河南省,410000,郑州市,410100,上街区,410106,0371
河南省,410000,郑州市,410100,惠济区,410108,0371
河南省,410000,郑州市,410100,中牟县,410122,0371
河南省,410000,郑州市,410100,巩义市,410181,0371
河南省,410000,郑州市,410100,荥阳市,410182,0371
河南省,410000,郑州市,410100,新密市,410183,0371
河南省,410000,郑州市,410100,新郑市,410184,0371
河南省,410000,郑州市,410100,登封市,410185,0371
河南省,410000,开封市,410200,开封市市辖区,410201,0378
河南省,410000,开封市,410200,龙亭区,410202,0378
河南省,410000,开封市,410200,顺河回族区,410203,0378
河南省,410000,开封市,410200,鼓楼区,410204,0378
河南省,410000,开封市,410200,禹王台区,410205,0378
河南省,410000,开封市,410200,祥符区,410212,0378
河南省,410000,开封市,410200,杞县,410221,0378
河南省,410000,开封市,410200,通许县,410222,0378
河南省,410000,开封市,410200,尉氏县,410223,0378
河南省,410000,开封市,410200,兰考县,410225,0378
河南省,410000,洛阳市,410300,洛阳市市辖区,410301,0379
河南省,410000,洛阳市,410300,老城区,410302,0379
河南省,410000,洛阳市,410300,西工区,410303,0379
河南省,410000,洛阳市,410300,瀍河回族区,410304,0379
河南省,410000,洛阳市,410300,涧西区,410305,0379
河南省,410000,洛阳市,410300,孟津区,410306,0379
河南省,410000,洛阳市,410300,洛龙区,410311,0379
河南省,410000,洛阳市,410300,新安县,410323,0379
河南省,410000,洛阳市,410300,栾川县,410324,0379
河南省,410000,洛阳市,410300,嵩县,410325,0379
河南省,410000,洛阳市,410300,汝阳县,410326,0379
河南省,410000,洛阳市,410300,宜阳县,410327,0379
河南省,410000,洛阳市,410300,洛宁县,410328,0379
河南省,410000,洛阳市,410300,伊川县,410329,0379
河南省,410000,洛阳市,410300,偃师区,410381,0379
河南省,410000,平顶山市,410400,平顶山市市辖区,410401,0375
河南省,410000,平顶山市,410400,新华区,410402,0375
河南省,410000,平顶山市,410400,卫东区,410403,0375
河南省,410000,平顶山市,410400,石龙区,410404,0375
河南省,410000,平顶山市,410400,湛河区,410411,0375
河南省,410000,平顶山市,410400,宝丰县,410421,0375
河南省,410000,平顶山市,410400,叶县,410422,0375
河南省,410000,平顶山市,410400,鲁山县,410423,0375
河南省,410000,平顶山市,410400,郏县,410425,0375
河南省,410000,平顶山市,410400,舞钢市,410481,0375
河南省,410000,平顶山市,410400,汝州市,410482,0375
河南省,410000,安阳市,410500,安阳市市辖区,410501,0372
河南省,410000,安阳市,410500,文峰区,410502,0372
河南省,410000,安阳市,410500,北关区,410503,0372
河南省,410000,安阳市,410500,殷都区,410505,0372
河南省,410000,安阳市,410500,龙安区,410506,0372
河南省,410000,安阳市,410500,安阳县,410522,0372
河南省,410000,安阳市,410500,汤阴县,410523,0372
河南省,410000,安阳市,410500,滑县,410526,0372
河南省,410000,安阳市,410500,内黄县,410527,0372
河南省,410000,安阳市,410500,林州市,410581,0372
河南省,410000,鹤壁市,410600,鹤壁市市辖区,410601,0392
河南省,410000,鹤壁市,410600,鹤山区,410602,0392
河南省,410000,鹤壁市,410600,山城区,410603,0392
河南省,410000,鹤壁市,410600,淇滨区,410611,0392
河南省,410000,鹤壁市,410600,浚县,410621,0392
河南省,410000,鹤壁市,410600,淇县,410622,0392
河南省,410000,新乡市,410700,新乡市市辖区,410701,0373
河南省,410000,新乡市,410700,红旗区,410702,0373
河南省,410000,新乡市,410700,卫滨区,410703,0373
河南省,410000,新乡市,410700,凤泉区,410704,0373
河南省,410000,新乡市,410700,牧野区,410711,0373
河南省,410000,新乡市,410700,新乡县,410721,0373
河南省,410000,新乡市,410700,获嘉县,410724,0373
河南省,410000,新乡市,410700,原阳县,410725,0373
河南省,410000,新乡市,410700,延津县,410726,0373
河南省,410000,新乡市,410700,封丘县,410727,0373
河南省,410000,新乡市,410700,长垣市,410783,0373
河南省,410000,新乡市,410700,卫辉市,410781,0373
河南省,410000,新乡市,410700,辉县市,410782,0373
河南省,410000,焦作市,410800,焦作市市辖区,410801,0391
河南省,410000,焦作市,410800,解放区,410802,0391
河南省,410000,焦作市,410800,中站区,410803,0391
河南省,410000,焦作市,410800,马村区,410804,0391
河南省,410000,焦作市,410800,山阳区,410811,0391
河南省,410000,焦作市,410800,修武县,410821,0391
河南省,410000,焦作市,410800,博爱县,410822,0391
河南省,410000,焦作市,410800,武陟县,410823,0391
河南省,410000,焦作市,410800,温县,410825,0391
河南省,410000,焦作市,410800,沁阳市,410882,0391
河南省,410000,焦作市,410800,孟州市,410883,0391
河南省,410000,濮阳市,410900,濮阳市市辖区,410901,0393
河南省,410000,濮阳市,410900,华龙区,410902,0393
河南省,410000,濮阳市,410900,清丰县,410922,0393
河南省,410000,濮阳市,410900,南乐县,410923,0393
河南省,410000,濮阳市,410900,范县,410926,0393
河南省,410000,濮阳市,410900,台前县,410927,0393
河南省,410000,濮阳市,410900,濮阳县,410928,0393
河南省,410000,许昌市,411000,许昌市市辖区,411001,0374
河南省,410000,许昌市,411000,魏都区,411002,0374
河南省,410000,许昌市,411000,建安区,411003,0374
河南省,410000,许昌市,411000,鄢陵县,411024,0374
河南省,410000,许昌市,411000,襄城县,411025,0374
河南省,410000,许昌市,411000,禹州市,411081,0374
河南省,410000,许昌市,411000,长葛市,411082,0374
河南省,410000,漯河市,411100,漯河市市辖区,411101,0395
河南省,410000,漯河市,411100,源汇区,411102,0395
河南省,410000,漯河市,411100,郾城区,411103,0395
河南省,410000,漯河市,411100,召陵区,411104,0395
河南省,410000,漯河市,411100,舞阳县,411121,0395
河南省,410000,漯河市,411100,临颍县,411122,0395
河南省,410000,三门峡市,411200,三门峡市市辖区,411201,0398
河南省,410000,三门峡市,411200,湖滨区,411202,0398
河南省,410000,三门峡市,411200,陕州区,411203,0398
河南省,410000,三门峡市,411200,渑池县,411221,0398
河南省,410000,三门峡市,411200,卢氏县,411224,0398
河南省,410000,三门峡市,411200,义马市,411281,0398
河南省,410000,三门峡市,411200,灵宝市,411282,0398
河南省,410000,南阳市,411300,南阳市市辖区,411301,0377
